sim_time,trial,phase,gripper_open,ik_status,wrist_x,wrist_y,wrist_z,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j7_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,j7_deg,obstacle_hits
1.5,0,,1,ok,0.72753,0.19336,1.29671,0.5,-0.299414,0.395392,0.610865,0.000239,-0.784384,7.7e-05,28.6479,-17.1552,22.6543,35.0,0.0137,-44.9419,0.0044,0
1.55,0,,1,ok,0.72746,0.19336,1.29681,0.5,-0.299426,0.395736,0.610865,0.000242,-0.784374,8.1e-05,28.6479,-17.1558,22.674,35.0,0.0139,-44.9413,0.0046,0
1.6,0,,1,ok,0.72744,0.19336,1.29683,0.5,-0.299431,0.395846,0.610865,0.000244,-0.784369,8.3e-05,28.6479,-17.1562,22.6803,35.0,0.014,-44.9411,0.0047,0
1.65,0,,1,ok,0.72744,0.19336,1.29684,0.5,-0.299434,0.395881,0.610865,0.000244,-0.784368,8.3e-05,28.6479,-17.1563,22.6823,35.0,0.014,-44.941,0.0048,0
1.7,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395893,0.610865,0.000244,-0.784367,8.3e-05,28.6479,-17.1563,22.683,35.0,0.014,-44.9409,0.0048,0
1.75,0,,1,ok,0.72744,0.19335,1.29685,0.5,-0.299435,0.395897,0.610865,0.000244,-0.784369,8.4e-05,28.6479,-17.1564,22.6832,35.0,0.014,-44.941,0.0048,0
1.8,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
1.85,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
1.9,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
1.95,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.0,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.05,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784366,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.1,0,,1,ok,0.72744,0.19335,1.29685,0.5,-0.299436,0.395898,0.610865,0.000244,-0.78437,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9411,0.0048,0
2.15,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299436,0.395898,0.610865,0.000244,-0.784368,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.941,0.0048,0
2.2,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.25,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.3,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.35,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.4,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.45,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784366,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.5,0,,1,ok,0.72744,0.19335,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784368,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.941,0.0048,0
2.55,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.6,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.65,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.7,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.75,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.8,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784366,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
2.85,0,,1,ok,0.72744,0.19335,1.29685,0.5,-0.299436,0.395898,0.610865,0.000244,-0.78437,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9411,0.0048,0
2.9,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299436,0.395898,0.610865,0.000244,-0.784368,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.941,0.0048,0
2.95,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.0,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.05,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.1,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.15,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.2,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000245,-0.784366,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.25,0,,1,ok,0.72744,0.19335,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784368,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.941,0.0048,0
3.3,0,,1,ok,0.72744,0.19336,1.29685,0.5,-0.299435,0.395898,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.35,0,,1,ok,0.72743,0.19336,1.29685,0.5,-0.299435,0.395899,0.610865,0.000244,-0.784367,8.4e-05,28.6479,-17.1564,22.6833,35.0,0.014,-44.9409,0.0048,0
3.4,0,,1,ok,0.72743,0.19336,1.29685,1.396263,-2.094395,-1.570796,0.610865,0.0,-0.785398,0.0,80.0,-120.0,-90.0,35.0,0.0,-45.0,0.0,0
3.45,0,,1,ok,0.76152,0.14207,1.33016,0.57854,-0.366574,0.315969,0.532326,-0.07759,-0.859265,0.063347,33.1479,-21.0032,18.1037,30.5,-4.4456,-49.2323,3.6295,0
3.5,0,,1,ok,0.79739,0.07243,1.3623,0.65708,-0.444541,0.234154,0.453786,-0.155942,-0.937038,0.087338,37.6479,-25.4703,13.416,26.0,-8.9348,-53.6883,5.0041,0
3.55,0,,1,ok,0.82428,-0.0017,1.3808,0.735619,-0.522938,0.152474,0.375246,-0.235596,-1.014326,0.091745,42.1479,-29.9622,8.7361,21.5,-13.4986,-58.1166,5.2566,0
3.6,0,,1,ok,0.84287,-0.07806,1.38524,0.814159,-0.601825,0.070601,0.296707,-0.317867,-1.091402,0.088844,46.6479,-34.4821,4.0451,17.0,-18.2124,-62.5327,5.0904,0
3.65,0,,1,ok,0.85448,-0.15458,1.37585,0.892699,-0.681488,-0.011735,0.218167,-0.403381,-1.169034,0.087341,51.1479,-39.0464,-0.6724,12.5001,-23.112,-66.9807,5.0043,0
3.7,0,,1,ok,0.85812,-0.22782,1.35332,0.971239,-0.762112,-0.094187,0.139628,-0.486144,-1.248973,0.084937,55.6479,-43.6658,-5.3965,8.0001,-27.854,-71.5609,4.8665,0
3.75,0,,1,ok,0.85715,-0.29392,1.31845,1.049779,-0.843696,-0.176808,0.061088,-0.567664,-1.326735,0.082555,60.1479,-48.3402,-10.1303,3.5001,-32.5247,-76.0163,4.7301,0
3.8,0,,1,ok,0.85771,-0.34924,1.27485,1.128319,-0.927501,-0.258039,-0.01745,-0.649058,-1.288976,0.095596,64.6479,-53.1419,-14.7846,-0.9998,-37.1883,-73.8529,5.4773,0
3.85,0,,1,ok,0.85886,-0.39211,1.22219,1.206858,-1.011929,-0.338925,-0.095989,-0.730384,-1.271163,0.098692,69.1479,-57.9793,-19.419,-5.4997,-41.8479,-72.8323,5.6546,0
3.9,0,,1,ok,0.85597,-0.4247,1.16059,1.285398,-1.096371,-0.420571,-0.17453,-0.807377,-1.32331,0.087341,73.6479,-62.8175,-24.0969,-9.9998,-46.2593,-75.8201,5.0043,0
3.95,0,,1,ok,0.84856,-0.44926,1.09213,1.353987,-1.181398,-0.502016,-0.253071,-0.876653,-1.291943,0.093695,77.5777,-67.6891,-28.7634,-14.4999,-50.2285,-74.0229,5.3683,0
4.0,0,,1,ok,0.83689,-0.47157,1.02462,1.381523,-1.265746,-0.584031,-0.331611,-0.901323,-1.301631,0.098697,79.1554,-72.5219,-33.4625,-18.9999,-51.642,-74.5779,5.6549,0
4.05,0,approach,1,ok,0.8086,-0.49377,0.9602,1.391124,-1.350595,-0.66493,-0.410151,-0.908597,-1.296518,0.096946,79.7055,-77.3834,-38.0977,-23.4999,-52.0588,-74.285,5.5546,0
4.1,0,approach,1,ok,0.77102,-0.50804,0.89993,1.394471,-1.437371,-0.74682,-0.470458,-0.912468,-1.347496,0.088802,79.8973,-82.3553,-42.7897,-26.9552,-52.2805,-77.2058,5.088,0
4.15,0,approach,1,ok,0.7385,-0.51061,0.84477,1.395639,-1.525702,-0.827013,-0.49241,-0.913783,-1.271519,0.099225,79.9642,-87.4163,-47.3844,-28.213,-52.3559,-72.8527,5.6852,0
4.2,0,approach,1,ok,0.7078,-0.50256,0.79293,1.396046,-1.611302,-0.907368,-0.500066,-0.912553,-1.290248,0.100884,79.9875,-92.3208,-51.9884,-28.6517,-52.2854,-73.9257,5.7802,0
4.25,0,approach,1,ok,0.67435,-0.48892,0.74485,1.396187,-1.696043,-0.987164,-0.502737,-0.910995,-1.306474,0.100151,79.9956,-97.1761,-56.5603,-28.8047,-52.1962,-74.8555,5.7382,0
4.3,0,approach,1,ok,0.63757,-0.47012,0.70107,1.396237,-1.780349,-1.066298,-0.503666,-0.911079,-1.289501,0.100994,79.9985,-102.0065,-61.0944,-28.8579,-52.201,-73.883,5.7865,0
4.35,0,approach,1,ok,0.59913,-0.44648,0.66138,1.396254,-1.863499,-1.145748,-0.503991,-0.910492,-1.319482,0.100429,79.9995,-106.7706,-65.6465,-28.8766,-52.1674,-75.6007,5.7541,0
4.4,0,approach,1,ok,0.5596,-0.41794,0.62599,1.39626,-1.946317,-1.224941,-0.504105,-0.912008,-1.334013,0.098319,79.9998,-111.5157,-70.184,-28.8831,-52.2542,-76.4333,5.6332,0
4.45,0,approach,1,ok,0.51844,-0.38711,0.59605,1.396262,-2.029452,-1.303282,-0.50414,-0.913582,-1.277726,0.101554,79.9999,-116.279,-74.6726,-28.8851,-52.3444,-73.2083,5.8186,0
4.5,0,approach,1,ok,0.47947,-0.34825,0.56901,1.396263,-2.110601,-1.382421,-0.504159,-0.915555,-1.333744,0.097009,80.0,-120.9285,-79.2069,-28.8862,-52.4574,-76.4179,5.5582,0
4.55,0,approach,1,ok,0.45218,-0.32948,0.55458,1.396265,-2.169926,-1.444189,-0.504162,-0.911323,-1.308875,0.103701,80.0001,-124.3276,-82.7459,-28.8864,-52.215,-74.993,5.9416,0
4.6,0,approach,1,ok,0.44366,-0.33143,0.55546,1.396266,-2.155762,-1.493645,-0.504166,-0.902526,-1.304147,0.106411,80.0002,-123.5161,-85.5796,-28.8866,-51.7109,-74.7221,6.0969,0
4.65,0,approach,1,ok,0.44642,-0.33045,0.55529,1.396265,-2.12394,-1.552759,-0.504167,-0.90422,-1.323245,0.107,80.0001,-121.6928,-88.9665,-28.8866,-51.808,-75.8164,6.1307,0
4.7,0,approach,1,ok,0.43793,-0.32921,0.55258,1.396264,-2.121759,-1.60522,-0.569104,-0.928747,-1.314682,0.101169,80.0,-121.5678,-91.9723,-32.6073,-53.2133,-75.3258,5.7966,0
4.75,0,approach,1,ok,0.42919,-0.32728,0.55075,1.396263,-2.112289,-1.659639,-0.601325,-0.945778,-1.315576,0.097504,80.0,-121.0252,-95.0903,-34.4534,-54.1891,-75.377,5.5866,0
4.8,0,approach,1,ok,0.43151,-0.32566,0.54879,1.396263,-2.082434,-1.720467,-0.609675,-0.961026,-1.306532,0.098069,80.0,-119.3147,-98.5755,-34.9318,-55.0627,-74.8588,5.6189,0
4.85,0,approach,1,ok,0.44196,-0.32071,0.54797,1.396263,-2.043609,-1.787125,-0.597812,-0.976218,-1.318644,0.095264,80.0,-117.0902,-102.3947,-34.2521,-55.9332,-75.5527,5.4582,0
4.9,0,approach,1,ok,0.45041,-0.31239,0.54456,1.396263,-2.007857,-1.854059,-0.581607,-0.988361,-1.292693,0.100305,80.0,-115.0417,-106.2298,-33.3236,-56.6289,-74.0659,5.747,0
4.95,0,approach,1,ok,0.46018,-0.3046,0.54625,1.396262,-1.964872,-1.922459,-0.567573,-0.997078,-1.333597,0.098814,79.9999,-112.5789,-110.1488,-32.5195,-57.1283,-76.4095,5.6616,0
5.0,0,approach,1,ok,0.46326,-0.29612,0.54499,1.396262,-1.937814,-1.988545,-0.556868,-1.003645,-1.335545,0.10179,79.9999,-111.0286,-113.9352,-31.9062,-57.5046,-76.5211,5.8321,0
5.05,0,approach,1,ok,0.45898,-0.28786,0.54259,1.396262,-1.920705,-2.054499,-0.550351,-1.007636,-1.33014,0.101562,79.9999,-110.0483,-117.7141,-31.5328,-57.7333,-76.2114,5.8191,0
5.1,0,approach,1,ok,0.45404,-0.27914,0.54102,1.396262,-1.899037,-2.122779,-0.536385,-1.010905,-1.33086,0.100606,79.9999,-108.8068,-121.6263,-30.7326,-57.9206,-76.2527,5.7643,0
5.15,0,approach,1,ok,0.4473,-0.27025,0.53987,1.396261,-1.880228,-2.191705,-0.522582,-1.013342,-1.334851,0.099166,79.9999,-107.7291,-125.5755,-29.9418,-58.0602,-76.4813,5.6818,0
5.2,0,approach,1,ok,0.437,-0.26339,0.53944,1.396261,-1.86613,-2.2603,-0.511587,-1.015014,-1.341477,0.096974,79.9999,-106.9214,-129.5056,-29.3118,-58.156,-76.861,5.5562,0
5.25,0,approach,1,ok,0.41985,-0.25485,0.53939,1.396262,-1.865341,-2.331854,-0.502678,-1.017685,-1.349648,0.092557,79.9999,-106.8762,-133.6054,-28.8013,-58.309,-77.3291,5.3031,0
5.3,0,approach,1,ok,0.40148,-0.24806,0.54021,1.396262,-1.868363,-2.394179,-0.497509,-1.020779,-1.361927,0.087163,79.9999,-107.0493,-137.1763,-28.5051,-58.4863,-78.0326,4.9941,0
5.35,0,approach,1,ok,0.39423,-0.24139,0.54027,1.396262,-1.856569,-2.431398,-0.480376,-1.023326,-1.36047,0.083569,79.9999,-106.3736,-139.3089,-27.5235,-58.6323,-77.9492,4.7882,0
5.4,0,approach,1,ok,0.39097,-0.2352,0.53951,1.396262,-1.846062,-2.454957,-0.459917,-1.026737,-1.348777,0.081633,79.9999,-105.7716,-140.6587,-26.3513,-58.8277,-77.2792,4.6772,0
5.45,0,approach,1,ok,0.38682,-0.22905,0.53875,1.396262,-1.837943,-2.473696,-0.439853,-1.030426,-1.330636,0.081689,79.9999,-105.3064,-141.7324,-25.2017,-59.039,-76.2398,4.6804,0
5.5,0,approach,1,ok,0.38422,-0.22365,0.53824,1.396262,-1.827313,-2.479541,-0.413311,-1.03461,-1.305279,0.08349,79.9999,-104.6973,-142.0672,-23.681,-59.2788,-74.787,4.7836,0
5.55,0,approach,1,ok,0.38115,-0.21816,0.53701,1.396262,-1.819576,-2.483009,-0.387675,-1.039898,-1.276678,0.086018,79.9999,-104.254,-142.2659,-22.2121,-59.5818,-73.1482,4.9285,0
5.6,0,approach,1,ok,0.37933,-0.21382,0.53747,1.396264,-1.806434,-2.47914,-0.352732,-1.045505,-1.245498,0.090759,80.0,-103.5011,-142.0442,-20.21,-59.903,-71.3618,5.2001,0
5.65,0,approach,1,ok,0.37891,-0.20968,0.53783,1.396265,-1.792196,-2.474852,-0.319804,-1.050189,-1.210338,0.095926,80.0001,-102.6852,-141.7986,-18.3234,-60.1714,-69.3473,5.4962,0
5.7,0,approach,1,ok,0.37859,-0.20473,0.5369,1.396267,-1.781385,-2.46817,-0.296372,-1.054051,-1.169061,0.103109,80.0002,-102.0658,-141.4157,-16.9809,-60.3927,-66.9823,5.9077,0
5.75,0,approach,1,ok,0.3786,-0.20051,0.53587,1.392942,-1.770236,-2.462543,-0.277821,-1.058925,-1.122897,0.110498,79.8097,-101.4271,-141.0933,-15.918,-60.6719,-64.3373,6.3311,0
5.8,0,approach,1,ok,0.3789,-0.19399,0.53315,1.392749,-1.765475,-2.454778,-0.267163,-1.062361,-1.072497,0.118092,79.7987,-101.1543,-140.6484,-15.3073,-60.8688,-61.4496,6.7662,0
5.85,0,approach,1,ok,0.37843,-0.18963,0.5308,1.39275,-1.756708,-2.45153,-0.259112,-1.065062,-1.022406,0.124254,79.7987,-100.6519,-140.4623,-14.846,-61.0235,-58.5795,7.1192,0
5.9,0,approach,1,ok,0.38144,-0.17885,0.53641,1.392747,-1.718617,-2.485614,-0.21027,-1.069856,-1.015908,0.126431,79.7986,-98.4695,-142.4152,-12.0476,-61.2983,-58.2073,7.244,0
5.95,0,approach,1,ok,0.38286,-0.1721,0.54359,1.392747,-1.675079,-2.521722,-0.161333,-1.076139,-1.023588,0.127108,79.7985,-95.975,-144.484,-9.2437,-61.6582,-58.6473,7.2828,0
6.0,0,approach,1,ok,0.38319,-0.16236,0.55385,1.392747,-1.637678,-2.551427,-0.08497,-1.082433,-1.033147,0.126318,79.7985,-93.832,-146.186,-4.8684,-62.0188,-59.195,7.2375,0
6.05,0,approach,1,ok,0.38816,-0.15805,0.56623,1.392748,-1.608886,-2.572657,-0.006437,-1.089043,-1.063427,0.116201,79.7986,-92.1824,-147.4024,-0.3688,-62.3975,-60.9299,6.6578,0
6.1,0,approach,1,ok,0.40663,-0.15234,0.58134,1.392747,-1.53079,-2.584699,0.07212,-1.097983,-1.102925,0.10593,79.7985,-87.7078,-148.0924,4.1322,-62.9098,-63.193,6.0693,0
6.15,0,approach,1,ok,0.42331,-0.14733,0.59901,1.392745,-1.453114,-2.604785,0.150674,-1.111911,-1.164975,0.094811,79.7984,-83.2573,-149.2432,8.633,-63.7078,-66.7482,5.4323,0
6.2,0,approach,1,ok,0.43855,-0.13892,0.61821,1.392745,-1.383872,-2.61944,0.229229,-1.129148,-1.232593,0.083637,79.7984,-79.29,-150.0829,13.1339,-64.6954,-70.6224,4.792,0
6.25,0,approach,1,ok,0.46644,-0.1332,0.63919,1.392745,-1.305186,-2.619347,0.307773,-1.148812,-1.306788,0.077278,79.7984,-74.7817,-150.0775,17.6341,-65.8221,-74.8735,4.4277,0
6.3,0,approach,1,ok,0.48395,-0.1338,0.65997,1.392744,-1.226381,-2.626934,0.386314,-1.168467,-1.376344,0.070557,79.7984,-70.2664,-150.5123,22.1341,-66.9482,-78.8587,4.0426,0
6.35,0,approach,1,ok,0.50004,-0.14115,0.6775,1.392744,-1.149006,-2.638419,0.430426,-1.186522,-1.423679,0.064377,79.7984,-65.8332,-151.1703,24.6616,-67.9827,-81.5708,3.6885,0
6.4,0,approach,1,ok,0.50656,-0.14817,0.6895,1.392744,-1.070184,-2.66977,0.476843,-1.207328,-1.430302,0.060414,79.7984,-61.317,-152.9666,27.3211,-69.1748,-81.9503,3.4615,0
